date,특,상,보통,하
2014-07-14,61086.0,53831.0,32005.0,19062.0
2014-07-15,60179.0,48600.0,30493.0,18974.0
2014-07-16,59944.0,39101.0,24585.0,18312.0
2014-07-17,57244.0,48560.0,29233.0,18076.0
2014-07-18,59318.0,45896.0,26517.0,16951.0
2014-07-19,51507.0,40955.0,26961.0,19208.0
2014-07-21,45284.0,32124.0,21117.0,14712.0
2014-07-22,34938.0,24579.0,16490.0,13198.0
2014-07-23,32100.0,24605.0,17725.0,12778.0
2014-07-24,33533.0,24765.0,16985.0,11829.0
2014-07-25,42364.0,29940.0,20533.0,14186.0
2014-07-26,57788.0,34202.0,18793.0,13456.0
2014-07-28,51006.0,32318.0,21119.0,15150.0
2014-07-29,41480.0,25187.0,18298.0,14476.0
2014-07-30,35300.0,23098.0,17651.0,13194.0
2014-07-31,38176.0,22513.0,18121.0,15071.0
2014-08-01,38433.0,21211.0,16725.0,13501.0
2014-08-04,48741.0,31769.0,20854.0,16685.0
2014-08-05,47747.0,36040.0,24394.0,19372.0
2014-08-06,45681.0,30807.0,23898.0,19929.0
2014-08-07,31730.0,23545.0,19740.0,15813.0
2014-08-08,30348.0,21179.0,18815.0,14872.0
2014-08-09,27661.0,21942.0,19580.0,16386.0
2014-08-11,29725.0,24096.0,21779.0,16793.0
2014-08-12,31052.0,25624.0,23946.0,20628.0
2014-08-13,32910.0,26370.0,24676.0,21545.0
2014-08-14,30156.0,22653.0,20014.0,16985.0
2014-08-15,30348.0,21974.0,19716.0,16720.0
2014-08-16,30059.0,22371.0,19321.0,15783.0
2014-08-18,32540.0,22518.0,19185.0,15942.0
2014-08-19,36229.0,22626.0,18584.0,14849.0
2014-08-20,41505.0,26020.0,19752.0,15458.0
2014-08-21,35602.0,23757.0,19337.0,15180.0
2014-08-22,28131.0,21145.0,17151.0,13048.0
2014-08-23,27075.0,21011.0,17621.0,13558.0
2014-08-25,25687.0,18415.0,15085.0,10293.0
2014-08-26,29494.0,19911.0,16027.0,10759.0
2014-08-27,29147.0,21434.0,17848.0,13621.0
2014-08-28,30633.0,24704.0,21502.0,16389.0
2014-08-29,38395.0,28498.0,24485.0,18666.0
2014-08-30,38138.0,26531.0,23370.0,17132.0
2014-09-01,41029.0,28071.0,23903.0,18267.0
2014-09-02,40481.0,28627.0,22392.0,16139.0
2014-09-03,43416.0,27619.0,18167.0,14065.0
2014-09-04,46579.0,35240.0,21340.0,14237.0
2014-09-05,51405.0,37994.0,24007.0,14529.0
2014-09-06,81357.0,46098.0,20303.0,12908.0
2014-09-11,62359.0,38256.0,23700.0,15000.0
2014-09-12,68651.0,36807.0,23430.0,15501.0
2014-09-13,46077.0,28930.0,22402.0,15349.0
2014-09-15,35627.0,27211.0,20116.0,15062.0
2014-09-16,34959.0,27177.0,21299.0,15735.0
2014-09-17,43438.0,28225.0,21901.0,16181.0
2014-09-18,44468.0,30804.0,23118.0,17025.0
2014-09-19,39923.0,33324.0,23599.0,15667.0
2014-09-20,39567.0,31699.0,22508.0,15680.0
2014-09-22,46625.0,35690.0,23755.0,16785.0
2014-09-23,59887.0,48847.0,29822.0,16509.0
2014-09-24,75542.0,64802.0,42760.0,22264.0
2014-09-25,68830.0,61403.0,43361.0,23340.0
2014-09-26,71725.0,60177.0,41803.0,23070.0
2014-09-27,60962.0,47638.0,32760.0,20486.0
2014-09-29,55989.0,42535.0,30426.0,19132.0
2014-09-30,55055.0,42218.0,26354.0,13665.0
2014-10-01,54081.0,47091.0,31859.0,19323.0
2014-10-02,56648.0,47017.0,30942.0,16002.0
2014-10-03,54245.0,46252.0,35570.0,18101.0
2014-10-04,51021.0,43406.0,29935.0,17123.0
2014-10-06,57754.0,48617.0,30393.0,16172.0
2014-10-07,58241.0,48098.0,31454.0,16190.0
2014-10-08,61078.0,51122.0,35417.0,17893.0
2014-10-09,57410.0,47272.0,28024.0,14375.0
2014-10-10,53200.0,45487.0,29762.0,16970.0
2014-10-11,58261.0,47034.0,27755.0,13874.0
2014-10-13,68692.0,55646.0,37421.0,18792.0
2014-10-14,73889.0,62895.0,42421.0,15085.0
2014-10-15,88000.0,79012.0,48082.0,21843.0
2014-10-16,108220.0,95227.0,62805.0,25393.0
2014-10-17,114317.0,98634.0,48895.0,16161.0
2014-10-18,112356.0,77221.0,42346.0,18173.0
2014-10-20,115196.0,74220.0,41810.0,17408.0
2014-10-21,109204.0,69059.0,35546.0,14974.0
2014-10-22,93200.0,81946.0,50828.0,18899.0
2014-10-23,95632.0,71680.0,43427.0,18755.0
2014-10-24,92474.0,68107.0,42630.0,19596.0
2014-10-25,88818.0,67887.0,34584.0,18905.0
2014-10-27,98923.0,81870.0,43159.0,20246.0
2014-10-28,98750.0,81983.0,37075.0,15351.0
2014-10-29,98323.0,79397.0,38266.0,16978.0
2014-10-30,104842.0,86213.0,48107.0,19215.0
2014-10-31,106600.0,85549.0,55811.0,23345.0
2014-11-01,112758.0,87716.0,42430.0,20694.0
2014-11-03,111868.0,91114.0,51521.0,18677.0
2014-11-04,96490.0,77691.0,36034.0,12213.0
2014-11-05,97143.0,82204.0,39824.0,15583.0
2014-11-06,111143.0,70836.0,37186.0,16799.0
2014-11-07,106958.0,85594.0,46789.0,19396.0
2014-11-08,98727.0,92594.0,58857.0,18165.0
2014-11-10,110938.0,97505.0,69085.0,20940.0
2014-11-11,94241.0,85014.0,58950.0,19055.0
2014-11-12,89563.0,80840.0,56431.0,24833.0
2014-11-13,87032.0,77112.0,60859.0,24541.0
2014-11-14,77000.0,69665.0,57006.0,23219.0
2014-11-15,86667.0,63590.0,46184.0,23063.0
2014-11-17,89100.0,70969.0,50429.0,25085.0
2014-11-18,101727.0,70542.0,42306.0,20097.0
2014-11-19,98000.0,74852.0,47654.0,24621.0
2014-11-20,88000.0,71023.0,54297.0,24051.0
2014-11-21,82000.0,77158.0,62313.0,34947.0
2014-11-22,77167.0,71178.0,57236.0,30095.0
2014-11-24,82788.0,74356.0,56951.0,23080.0
2014-11-25,88750.0,78286.0,62028.0,28803.0
2014-11-26,86000.0,78245.0,60950.0,32931.0
2014-11-27,85533.0,81710.0,70964.0,40792.0
2014-11-28,86810.0,82378.0,72757.0,43329.0
2014-11-29,102952.0,93402.0,75697.0,48656.0
2014-12-01,107235.0,96522.0,77071.0,47265.0
2014-12-02,117793.0,91145.0,73060.0,33605.0
2014-12-03,102462.0,92404.0,70933.0,34050.0
2014-12-04,98308.0,88478.0,69864.0,35340.0
2014-12-05,91333.0,86981.0,71419.0,39472.0
2014-12-06,99583.0,86183.0,69624.0,42581.0
2014-12-08,95838.0,82262.0,66366.0,37220.0
2014-12-09,86583.0,74548.0,63456.0,39591.0
2014-12-10,86100.0,76797.0,64092.0,40862.0
2014-12-11,94293.0,80407.0,68531.0,40146.0
2014-12-12,80000.0,76711.0,57329.0,28263.0
2014-12-13,88000.0,80004.0,68881.0,43612.0
2014-12-15,96000.0,84787.0,69267.0,39847.0
2014-12-16,99188.0,88368.0,72619.0,25987.0
2014-12-17,119471.0,99524.0,85460.0,56052.0
2014-12-18,113938.0,109536.0,97812.0,52401.0
2014-12-19,131889.0,122318.0,107197.0,69429.0
2014-12-20,128560.0,113030.0,95818.0,52852.0
2014-12-22,121074.0,113441.0,94567.0,45074.0
2014-12-23,127480.0,118212.0,95525.0,45937.0
2014-12-24,119808.0,112526.0,98976.0,48453.0
2014-12-25,121882.0,117190.0,109791.0,74845.0
2014-12-26,127944.0,117468.0,103394.0,61253.0
2014-12-27,128667.0,121140.0,98754.0,50708.0
2014-12-29,133150.0,124013.0,110862.0,61393.0
2014-12-30,157588.0,135149.0,105820.0,39339.0
2014-12-31,170600.0,161258.0,145981.0,77299.0
2015-01-01,170600.0,161258.0,145981.0,77299.0
2015-01-02,170600.0,161258.0,145981.0,77299.0
2015-01-03,171636.0,161538.0,143491.0,82532.0
2015-01-05,189154.0,182805.0,165566.0,80961.0
2015-01-06,206500.0,188829.0,148103.0,72649.0
2015-01-07,196231.0,187941.0,159527.0,80223.0
2015-01-08,176393.0,155744.0,117327.0,67687.0
2015-01-09,135000.0,107757.0,78837.0,43845.0
2015-01-10,137636.0,82519.0,64871.0,32252.0
2015-01-12,144250.0,119526.0,76484.0,39186.0
2015-01-13,170000.0,113563.0,76295.0,40183.0
2015-01-14,163667.0,148712.0,114696.0,64408.0
2015-01-15,169818.0,153762.0,114752.0,70404.0
2015-01-16,185364.0,175923.0,141839.0,78389.0
2015-01-17,200786.0,178107.0,137626.0,84301.0
2015-01-19,211172.0,186483.0,150239.0,81792.0
2015-01-20,205000.0,183973.0,153523.0,85250.0
2015-01-21,173250.0,151766.0,124759.0,66405.0
2015-01-22,143684.0,132687.0,102565.0,58721.0
2015-01-23,150833.0,115629.0,88872.0,48907.0
2015-01-24,167000.0,140164.0,90617.0,50197.0
2015-01-26,157826.0,149893.0,109972.0,49330.0
2015-01-27,161267.0,153417.0,111324.0,38433.0
2015-01-28,177000.0,159697.0,107475.0,56727.0
2015-01-29,190176.0,179230.0,145944.0,80482.0
2015-01-30,195750.0,163632.0,123909.0,48684.0
2015-01-31,205667.0,197626.0,152625.0,74472.0
2015-02-02,208773.0,184429.0,141994.0,65884.0
2015-02-03,189947.0,177145.0,147173.0,78195.0
2015-02-04,182333.0,176694.0,145980.0,79370.0
2015-02-05,180773.0,171101.0,142846.0,91037.0
2015-02-06,184706.0,175087.0,144796.0,71994.0
2015-02-07,186000.0,160215.0,123048.0,65892.0
2015-02-09,186640.0,174803.0,140071.0,66337.0
2015-02-10,205000.0,187554.0,150505.0,75072.0
2015-02-11,197400.0,186298.0,167300.0,88063.0
2015-02-12,181136.0,175875.0,160689.0,97582.0
2015-02-13,189391.0,175875.0,137783.0,56796.0
2015-02-14,194542.0,172893.0,91288.0,39433.0
2015-02-16,204911.0,193267.0,159702.0,81160.0
2015-02-17,190977.0,180747.0,139915.0,48125.0
2015-02-18,148333.0,126758.0,104977.0,60536.0
2015-02-23,151676.0,102552.0,90690.0,58778.0
2015-02-24,97348.0,84122.0,61785.0,31981.0
2015-02-25,73963.0,70219.0,59613.0,31568.0
2015-02-26,65682.0,63496.0,54630.0,30667.0
2015-02-27,68071.0,60427.0,50018.0,26761.0
2015-02-28,69077.0,66633.0,49990.0,16653.0
2015-03-02,87857.0,82676.0,66431.0,33365.0
2015-03-03,91529.0,83207.0,73978.0,35657.0
2015-03-04,96000.0,91762.0,77174.0,43772.0
2015-03-05,92881.0,89168.0,82647.0,46703.0
2015-03-06,90750.0,87106.0,84104.0,55436.0
2015-03-07,94400.0,86238.0,80732.0,52716.0
2015-03-09,85184.0,82639.0,69475.0,25330.0
2015-03-10,83667.0,79339.0,74342.0,40287.0
2015-03-11,81600.0,78081.0,66359.0,39868.0
2015-03-12,77593.0,72588.0,66488.0,39041.0
2015-03-13,76857.0,69752.0,63216.0,37325.0
2015-03-14,80789.0,75360.0,63497.0,38247.0
2015-03-16,81750.0,77183.0,65887.0,40301.0
2015-03-17,91667.0,88229.0,75817.0,46027.0
2015-03-18,96591.0,93132.0,79412.0,51797.0
2015-03-19,110000.0,108885.0,100199.0,65477.0
2015-03-20,116185.0,112663.0,103667.0,70985.0
2015-03-21,131444.0,126800.0,111980.0,78951.0
2015-03-23,130379.0,126259.0,116300.0,75924.0
2015-03-24,128938.0,123921.0,114411.0,77994.0
2015-03-25,128620.0,119299.0,106320.0,73136.0
2015-03-26,119000.0,116444.0,103771.0,65265.0
2015-03-27,127458.0,121358.0,111763.0,60581.0
2015-03-28,138000.0,134174.0,115023.0,68109.0
2015-03-30,139462.0,135696.0,122108.0,79587.0
2015-03-31,148148.0,142118.0,133331.0,89153.0
2015-04-01,158103.0,148158.0,135719.0,73210.0
2015-04-02,158450.0,153877.0,148411.0,98980.0
2015-04-03,158771.0,151505.0,135392.0,65303.0
2015-04-04,148500.0,141615.0,136000.0,77081.0
2015-04-06,142070.0,137809.0,121468.0,71572.0
2015-04-07,145783.0,140688.0,121470.0,65035.0
2015-04-08,155000.0,150111.0,133746.0,79146.0
2015-04-09,175313.0,168929.0,153252.0,106079.0
2015-04-10,178071.0,175564.0,169952.0,126996.0
2015-04-11,180000.0,176811.0,171113.0,130423.0
2015-04-13,201259.0,198366.0,186228.0,145396.0
2015-04-14,214682.0,210228.0,206503.0,162572.0
2015-04-15,195000.0,182290.0,173652.0,136784.0
2015-04-16,161583.0,145860.0,128568.0,94006.0
2015-04-17,135778.0,130875.0,116125.0,78406.0
2015-04-18,176000.0,169385.0,156841.0,109954.0
2015-04-20,199429.0,193050.0,175929.0,125314.0
2015-04-21,186803.0,175617.0,158866.0,126242.0
2015-04-22,150128.0,136295.0,125772.0,95929.0
2015-04-23,125690.0,114960.0,104896.0,85714.0
2015-04-24,127500.0,111129.0,103249.0,85555.0
2015-04-25,124889.0,113117.0,98286.0,75096.0
2015-04-27,111930.0,106320.0,96016.0,69809.0
2015-04-28,111217.0,104919.0,95281.0,63393.0
2015-04-29,92767.0,84691.0,72808.0,54533.0
2015-04-30,75824.0,65385.0,58410.0,40851.0
2015-05-01,69733.0,63954.0,55393.0,37260.0
2015-05-02,76333.0,67325.0,54187.0,30028.0
2015-05-04,87642.0,82051.0,73965.0,38577.0
2015-05-05,75182.0,68827.0,60384.0,35565.0
2015-05-06,58875.0,55129.0,49901.0,33119.0
2015-05-07,62250.0,56103.0,46968.0,27312.0
2015-05-08,65368.0,62325.0,54690.0,33518.0
2015-05-09,69771.0,58021.0,49709.0,32000.0
2015-05-11,55077.0,48833.0,42579.0,28000.0
2015-05-12,49204.0,40604.0,35232.0,26026.0
2015-05-13,42966.0,39183.0,32092.0,23337.0
2015-05-14,39240.0,35248.0,29349.0,21714.0
2015-05-15,42368.0,37894.0,32674.0,25593.0
2015-05-16,43173.0,39705.0,33691.0,24370.0
2015-05-18,40625.0,36449.0,31650.0,23926.0
2015-05-19,42333.0,38378.0,33664.0,24731.0
2015-05-20,42915.0,39076.0,35167.0,25663.0
2015-05-21,41254.0,38265.0,32909.0,24261.0
2015-05-22,50605.0,42055.0,30997.0,23859.0
2015-05-23,64107.0,57617.0,42788.0,25626.0
2015-05-25,73855.0,69460.0,59220.0,30104.0
2015-05-26,81800.0,75503.0,56954.0,27044.0
2015-05-27,80163.0,75043.0,59260.0,32121.0
2015-05-28,76852.0,71897.0,54065.0,29930.0
2015-05-29,85980.0,81364.0,54295.0,31184.0
2015-05-30,119463.0,110480.0,62736.0,32866.0
2015-06-01,121082.0,106355.0,71406.0,33684.0
2015-06-02,105556.0,88503.0,60293.0,34253.0
2015-06-03,85750.0,80645.0,55129.0,31631.0
2015-06-04,120229.0,114923.0,77129.0,35674.0
2015-06-05,127868.0,121145.0,74116.0,41721.0
2015-06-06,115627.0,101517.0,68653.0,37257.0
2015-06-08,110906.0,96640.0,69789.0,38412.0
2015-06-09,94600.0,87291.0,66235.0,40841.0
2015-06-10,80159.0,72167.0,57176.0,39475.0
2015-06-11,72623.0,66440.0,53659.0,38063.0
2015-06-12,69500.0,59173.0,48769.0,36124.0
2015-06-13,66471.0,57681.0,45488.0,34107.0
2015-06-15,57761.0,49116.0,37857.0,29061.0
2015-06-16,55710.0,45611.0,35501.0,28161.0
2015-06-17,49500.0,42102.0,33011.0,26525.0
2015-06-18,52683.0,44573.0,34679.0,27124.0
2015-06-19,55857.0,48417.0,36357.0,28951.0
2015-06-20,56664.0,48178.0,36056.0,27969.0
2015-06-22,52199.0,41922.0,32897.0,27013.0
2015-06-23,50988.0,42018.0,32246.0,26746.0
2015-06-24,51958.0,42753.0,32638.0,25840.0
2015-06-25,58318.0,48810.0,36651.0,28452.0
2015-06-26,70061.0,63564.0,47268.0,30512.0
2015-06-27,86191.0,80790.0,61776.0,34369.0
2015-06-29,81126.0,72045.0,52398.0,31958.0
2015-06-30,65253.0,53105.0,39270.0,30215.0
2015-07-01,61932.0,47054.0,33706.0,27551.0
2015-07-02,55617.0,44165.0,32583.0,26283.0
2015-07-03,50064.0,45757.0,35702.0,27466.0
2015-07-04,56275.0,42686.0,32615.0,26046.0
2015-07-06,51518.0,44544.0,33968.0,27399.0
2015-07-07,54604.0,43282.0,31998.0,26890.0
2015-07-08,54349.0,45071.0,33713.0,24876.0
2015-07-09,46000.0,39758.0,31858.0,28085.0
2015-07-10,48595.0,39196.0,31362.0,26851.0
2015-07-11,47020.0,34347.0,29847.0,22999.0
2015-07-13,45458.0,36303.0,28526.0,21423.0
2015-07-14,49971.0,34668.0,27393.0,22276.0
2015-07-15,47857.0,34197.0,24862.0,18677.0
2015-07-16,36286.0,27983.0,23415.0,16910.0
2015-07-17,36585.0,28513.0,21161.0,15859.0
2015-07-18,38780.0,26730.0,20791.0,16511.0
2015-07-20,46404.0,35179.0,22516.0,18438.0
2015-07-21,48874.0,35256.0,22870.0,18198.0
2015-07-22,50272.0,39890.0,24945.0,18026.0
2015-07-23,49338.0,32197.0,22758.0,17556.0
2015-07-24,45380.0,32681.0,22002.0,15466.0
2015-07-25,42445.0,31582.0,21682.0,16357.0
2015-07-27,43535.0,30145.0,20232.0,15433.0
2015-07-28,39997.0,24975.0,18517.0,14473.0
2015-07-29,37840.0,23138.0,17429.0,13455.0
2015-07-30,39380.0,26141.0,19863.0,15655.0
2015-07-31,41279.0,24863.0,19439.0,14857.0
2015-08-03,39175.0,27347.0,21869.0,17485.0
2015-08-04,40922.0,26201.0,22225.0,17362.0
2015-08-05,40063.0,25281.0,22146.0,17386.0
2015-08-06,39811.0,24811.0,22589.0,18902.0
2015-08-07,39520.0,26827.0,24506.0,20847.0
2015-08-08,36550.0,28331.0,26267.0,22192.0
2015-08-10,38010.0,25988.0,23434.0,19030.0
2015-08-11,32365.0,20879.0,18181.0,14420.0
2015-08-12,27612.0,19091.0,17227.0,14625.0
2015-08-13,30296.0,23983.0,21690.0,17773.0
2015-08-14,33741.0,25722.0,23898.0,20850.0
2015-08-15,34440.0,25757.0,24095.0,21164.0
2015-08-17,30888.0,23725.0,21257.0,18017.0
2015-08-18,28444.0,21207.0,18733.0,15620.0
2015-08-19,26877.0,20180.0,18126.0,15722.0
2015-08-20,26146.0,18739.0,17151.0,14902.0
2015-08-21,26485.0,17552.0,15578.0,13274.0
2015-08-22,24624.0,18543.0,16788.0,14091.0
2015-08-24,24747.0,17634.0,15663.0,13174.0
2015-08-25,25377.0,17313.0,14957.0,12000.0
2015-08-26,27214.0,20492.0,17486.0,14085.0
2015-08-27,30039.0,23731.0,20106.0,16334.0
2015-08-28,28920.0,23249.0,21223.0,16973.0
2015-08-29,26387.0,22890.0,20915.0,17536.0
2015-08-31,25637.0,20595.0,18036.0,15414.0
2015-09-01,24569.0,18307.0,15239.0,12476.0
2015-09-02,25076.0,17161.0,14341.0,12032.0
2015-09-03,24481.0,17083.0,14566.0,12445.0
2015-09-04,22025.0,16655.0,14505.0,12593.0
2015-09-05,22918.0,17734.0,14945.0,11563.0
2015-09-07,25615.0,20650.0,16336.0,13634.0
2015-09-08,33389.0,24794.0,19046.0,14589.0
2015-09-09,39523.0,28186.0,20833.0,15693.0
2015-09-10,43444.0,29760.0,21426.0,15921.0
2015-09-11,37047.0,26594.0,20398.0,15149.0
2015-09-12,30093.0,21331.0,16801.0,13407.0
2015-09-14,30798.0,24305.0,18115.0,13427.0
2015-09-15,32753.0,24728.0,18452.0,13759.0
2015-09-16,33655.0,25243.0,18499.0,14323.0
2015-09-17,32293.0,26171.0,18166.0,13374.0
2015-09-18,34030.0,28750.0,19707.0,13947.0
2015-09-19,37595.0,32093.0,23002.0,14393.0
2015-09-21,44375.0,32134.0,24234.0,14253.0
2015-09-22,46679.0,41718.0,28313.0,15592.0
2015-09-23,53715.0,41428.0,31179.0,18024.0
2015-09-24,48491.0,41050.0,30675.0,15899.0
2015-09-25,42883.0,33468.0,23499.0,12443.0
2015-09-26,31176.0,21700.0,14224.0,5964.0
2015-09-30,57873.0,45757.0,30039.0,16526.0
2015-10-01,49067.0,41395.0,28466.0,14216.0
2015-10-02,43196.0,33518.0,24070.0,12730.0
2015-10-03,36921.0,28131.0,16385.0,8977.0
2015-10-05,34768.0,29113.0,19231.0,9017.0
2015-10-06,34200.0,26459.0,16166.0,9294.0
2015-10-07,36397.0,28609.0,19506.0,10599.0
2015-10-08,35917.0,30379.0,19004.0,9512.0
2015-10-09,38800.0,32774.0,20263.0,10356.0
2015-10-10,40536.0,31113.0,18911.0,9910.0
2015-10-12,45422.0,40151.0,26855.0,11633.0
2015-10-13,49696.0,39984.0,25460.0,12046.0
2015-10-14,56841.0,42313.0,22387.0,11681.0
2015-10-15,56273.0,44899.0,26219.0,10633.0
2015-10-16,50943.0,39621.0,25660.0,12928.0
2015-10-17,51755.0,37633.0,17973.0,10951.0
2015-10-19,61033.0,43183.0,26449.0,11884.0
2015-10-20,61410.0,43478.0,27268.0,11743.0
2015-10-21,57108.0,40700.0,22932.0,12493.0
2015-10-22,48373.0,34580.0,21078.0,11399.0
2015-10-23,46363.0,34745.0,22526.0,12626.0
2015-10-24,39932.0,31533.0,17775.0,10016.0
2015-10-26,40288.0,31223.0,19633.0,9542.0
2015-10-27,38452.0,28526.0,19015.0,11618.0
2015-10-28,38350.0,28944.0,16525.0,10067.0
2015-10-29,47135.0,36493.0,21645.0,10082.0
2015-10-30,45345.0,33418.0,17302.0,10469.0
2015-10-31,60375.0,47916.0,24937.0,9916.0
2015-11-02,58602.0,44982.0,22946.0,11282.0
2015-11-03,55345.0,44606.0,27823.0,11259.0
2015-11-04,42245.0,36203.0,22185.0,10148.0
2015-11-05,40640.0,33304.0,21386.0,8828.0
2015-11-06,44889.0,30392.0,19040.0,9429.0
2015-11-07,43152.0,34429.0,21310.0,10628.0
2015-11-09,49548.0,40209.0,31342.0,12540.0
2015-11-10,45386.0,36908.0,25982.0,10885.0
2015-11-11,42767.0,33670.0,16601.0,7272.0
2015-11-12,42037.0,35139.0,24261.0,10392.0
2015-11-13,42175.0,32804.0,18324.0,8310.0
2015-11-14,47875.0,35921.0,22782.0,9404.0
2015-11-16,41745.0,34769.0,22826.0,12334.0
2015-11-17,39850.0,33023.0,23059.0,10448.0
2015-11-18,36667.0,29466.0,19994.0,11490.0
2015-11-19,35733.0,30153.0,19464.0,8838.0
2015-11-20,36020.0,28701.0,21510.0,11732.0
2015-11-21,36898.0,28858.0,16983.0,8655.0
2015-11-23,38218.0,29044.0,20485.0,9506.0
2015-11-24,34903.0,26856.0,20260.0,8734.0
2015-11-25,32863.0,24967.0,17453.0,9610.0
2015-11-26,35769.0,26903.0,18184.0,11105.0
2015-11-27,33154.0,26363.0,18703.0,11069.0
2015-11-28,28303.0,22995.0,15378.0,8753.0
2015-11-30,32614.0,27358.0,20996.0,10038.0
2015-12-01,28611.0,24793.0,15598.0,6221.0
2015-12-02,33400.0,27489.0,21190.0,9397.0
2015-12-03,30143.0,26323.0,21806.0,11117.0
2015-12-04,34159.0,26345.0,21616.0,11086.0
2015-12-05,35729.0,27151.0,19854.0,8913.0
2015-12-07,39903.0,31778.0,25114.0,15403.0
2015-12-08,40710.0,31571.0,23859.0,10833.0
2015-12-09,40500.0,33970.0,24308.0,11482.0
2015-12-10,37870.0,34532.0,27088.0,11432.0
2015-12-11,39460.0,34036.0,23896.0,11536.0
2015-12-12,43222.0,35997.0,28558.0,11825.0
2015-12-14,44393.0,38689.0,28762.0,13844.0
2015-12-15,44350.0,40803.0,32596.0,16781.0
2015-12-16,48500.0,42185.0,29290.0,10184.0
2015-12-17,52276.0,46285.0,37133.0,18313.0
2015-12-18,58000.0,48915.0,38168.0,19980.0
2015-12-19,55412.0,49022.0,34076.0,16018.0
2015-12-21,57420.0,44366.0,33010.0,12659.0
2015-12-22,59476.0,43193.0,27864.0,10263.0
2015-12-23,47100.0,36021.0,23767.0,9035.0
2015-12-24,41118.0,32488.0,21664.0,10259.0
2015-12-25,40083.0,31958.0,19086.0,8983.0
2015-12-26,35333.0,28746.0,17075.0,7433.0
2015-12-28,45192.0,33667.0,19019.0,8080.0
2015-12-29,40091.0,27769.0,15589.0,6523.0
2015-12-30,38000.0,29897.0,20378.0,8162.0
2015-12-31,38658.0,32772.0,20517.0,7289.0
2016-01-04,49847.0,32800.0,22841.0,11456.0
2016-01-05,45615.0,39303.0,26596.0,12196.0
2016-01-06,49667.0,42949.0,27679.0,11236.0
2016-01-07,53196.0,43846.0,32973.0,20654.0
2016-01-08,48278.0,42780.0,30587.0,17959.0
2016-01-09,41742.0,31973.0,23717.0,14933.0
2016-01-11,40161.0,29329.0,20608.0,11043.0
2016-01-12,44000.0,33373.0,22673.0,11076.0
2016-01-13,49741.0,39544.0,27934.0,11053.0
2016-01-14,51750.0,36536.0,29616.0,12556.0
2016-01-15,55714.0,41093.0,28716.0,14228.0
2016-01-16,48300.0,38343.0,28585.0,15291.0
2016-01-18,49156.0,38919.0,28339.0,13082.0
2016-01-19,54053.0,42872.0,28490.0,12872.0
2016-01-20,51444.0,44452.0,35121.0,19778.0
2016-01-21,54605.0,45540.0,32291.0,17021.0
2016-01-22,55190.0,43964.0,22985.0,10290.0
2016-01-23,55500.0,39319.0,20922.0,8530.0
2016-01-25,70923.0,64013.0,43757.0,22773.0
2016-01-26,76393.0,67410.0,43185.0,20210.0
2016-01-27,86455.0,75941.0,51736.0,26616.0
2016-01-28,87000.0,75481.0,46907.0,19740.0
2016-01-29,84250.0,78298.0,45215.0,17459.0
2016-01-30,87261.0,82566.0,44155.0,18752.0
2016-02-01,104500.0,89116.0,49108.0,20146.0
2016-02-02,107063.0,92609.0,54371.0,22100.0
2016-02-03,113947.0,99482.0,63239.0,20656.0
2016-02-04,112811.0,103214.0,73975.0,25586.0
2016-02-05,119813.0,107897.0,70720.0,15067.0
2016-02-06,136600.0,115184.0,91545.0,19566.0
2016-02-11,134750.0,126252.0,116905.0,46216.0
2016-02-12,126708.0,116789.0,103628.0,36867.0
2016-02-13,87353.0,79368.0,64629.0,28647.0
2016-02-15,71302.0,59433.0,35193.0,15125.0
2016-02-16,68964.0,59030.0,34784.0,15694.0
2016-02-17,61852.0,57135.0,39354.0,15786.0
2016-02-18,64042.0,57176.0,40421.0,18000.0
2016-02-19,59462.0,53968.0,36360.0,15783.0
2016-02-20,59455.0,54929.0,32152.0,13973.0
2016-02-22,56842.0,50245.0,37503.0,16413.0
2016-02-23,55619.0,47972.0,38432.0,16386.0
2016-02-24,50778.0,43953.0,25076.0,12284.0
2016-02-25,55889.0,50917.0,28147.0,11594.0
2016-02-26,62304.0,54400.0,40880.0,15534.0
2016-02-27,61800.0,52613.0,36019.0,15091.0
2016-02-29,60850.0,58250.0,45780.0,18435.0
2016-03-01,64923.0,58488.0,48472.0,19784.0
2016-03-02,71000.0,63734.0,40539.0,19109.0
2016-03-03,85000.0,81750.0,74444.0,32478.0
2016-03-04,91227.0,84774.0,65044.0,27268.0
2016-03-05,107000.0,98808.0,86036.0,41981.0
2016-03-07,97207.0,86665.0,64851.0,29607.0
2016-03-08,92217.0,88614.0,63546.0,27207.0
2016-03-09,96897.0,85750.0,47731.0,15462.0
2016-03-10,98000.0,93907.0,82108.0,34428.0
2016-03-11,96355.0,89268.0,71240.0,28574.0
2016-03-12,94074.0,86104.0,58719.0,22519.0
2016-03-14,88325.0,84766.0,71855.0,33573.0
2016-03-15,89052.0,82057.0,67637.0,33096.0
2016-03-16,94950.0,83567.0,66643.0,30669.0
2016-03-17,88750.0,83754.0,67510.0,30667.0
2016-03-18,86426.0,77038.0,61703.0,28818.0
2016-03-19,78667.0,73761.0,59231.0,24974.0
2016-03-21,75148.0,71945.0,56239.0,22993.0
2016-03-22,75138.0,73358.0,59636.0,24962.0
2016-03-23,81250.0,75590.0,58451.0,21111.0
2016-03-24,75952.0,72610.0,64917.0,33505.0
2016-03-25,76333.0,72077.0,52822.0,20870.0
